db_id,artistName,albumName,trackName,id,albumID,uri,duration_ms
10449,Toby Fox,DELTARUNE Chapter 2 (Original Game Soundtrack),My Castle Town,6g0y8cpi8c9eCPfz5XvW5T,7DAiPXN3HdbktwwFzQXqrZ,spotify:track:6g0y8cpi8c9eCPfz5XvW5T,127555
10450,Elijah Who,Gentle Boy,this girl,3goHtgOLM6WsieEBgOJx4i,3CqMf4FpdYhjSTtFQiQnVK,spotify:track:3goHtgOLM6WsieEBgOJx4i,122704
10451,Closed on Sunday,the remedy for a broken heart (Why Am I So In Love) ~ lofi,the remedy for a broken heart (Why Am I So In Love) ~ lofi,0lG5yxRPlir2FOB8efKktN,3FylFJaGugtlojupVV26wA,spotify:track:0lG5yxRPlir2FOB8efKktN,118695
10452,Closed on Sunday,k.k. moody ~ animal crossing lofi,k.k. moody ~ animal crossing lofi,1dBawA4SF72hRX5Tj08NQB,79Ai0aVC0zOrMwmNeFBIqe,spotify:track:1dBawA4SF72hRX5Tj08NQB,82657
10453,Closed on Sunday,one summer's day ~ spirited away lofi,one summer's day ~ spirited away lofi,04xkC5CKBydvocME5rVIki,2GP0ySK85sBLNKBDJ7Ktxs,spotify:track:04xkC5CKBydvocME5rVIki,104900
10454,LofiCentral,You Can't Find Better Than Me,You Can't Find Better Than Me,2P7NAtkCuYoNxv1xMhpNQV,4jHSCwctoFvfqJ4RGXLJac,spotify:track:2P7NAtkCuYoNxv1xMhpNQV,163527
10455,Tomppabeats,Harbor,You're Cute,3TycIsHsK52252iWg5udSw,5HpYucXuCE8s379dUfpe3v,spotify:track:3TycIsHsK52252iWg5udSw,61350
10456,eevee,unexpected,viola,4HMWw4uQBzqXq0Y8uye9J8,1FSH709UYOnXifCr9mihgJ,spotify:track:4HMWw4uQBzqXq0Y8uye9J8,86571
10457,Nohidea,osho,"sincerely, yours",3gV0E3N4uOcoNsbxLkGWkp,3IeZJRDlyJdbgF64pkMlqc,spotify:track:3gV0E3N4uOcoNsbxLkGWkp,139684
10458,Closed on Sunday,one summer's day ~ spirited away lofi,one summer's day ~ spirited away lofi,04xkC5CKBydvocME5rVIki,2GP0ySK85sBLNKBDJ7Ktxs,spotify:track:04xkC5CKBydvocME5rVIki,104900
10459,Mt. Marcy,baobab tree,blankets,3R7BYQvcShf4IEzdTdY9rS,53navsIHhIVD4u12E4jYCs,spotify:track:3R7BYQvcShf4IEzdTdY9rS,60865
10460,Closed on Sunday,feel good inc ~ lofi,feel good inc ~ lofi,1FoxTM1m82TAqsFxhzhhzA,3n4aGoajK60ok8Yhc68Iiy,spotify:track:1FoxTM1m82TAqsFxhzhhzA,105878
10461,Tomppabeats,Harbor,You're Cute,3TycIsHsK52252iWg5udSw,5HpYucXuCE8s379dUfpe3v,spotify:track:3TycIsHsK52252iWg5udSw,61350
10462,Burbank,"Sorry, I Like You","Sorry, I Like You",34MqDD3411uJQvXsqpZv3D,7EZ0zxMKXkJZGZBESFJZGA,spotify:track:34MqDD3411uJQvXsqpZv3D,122791
10463,90sFlav,Collection,Call me,1tZQJiCrjMuWZkNdtClr2Z,5si4HjKpy29BM849EkQpJ9,spotify:track:1tZQJiCrjMuWZkNdtClr2Z,126250
10464,A L E X,"Growing Up, Vol. 1",The Burn Marks on My Epiano Wont Go Away,6IsX4N6M7i9OrYc4t70Swv,1qxLJGTmKJZVXzqKwLdzxD,spotify:track:6IsX4N6M7i9OrYc4t70Swv,96026
10465,Idealism,rainy evening,nagashi,6vmPUsrVk873GWkJwygHKD,2QfC7NDknouUOjSPm12OxQ,spotify:track:6vmPUsrVk873GWkJwygHKD,109948
10466,aimless,Rinse & Repeat,Rinse & Repeat,5JKl7AUJXwxYu0rs6RED5z,7qD7YPoIjX0WPtSR24QMsq,spotify:track:5JKl7AUJXwxYu0rs6RED5z,103704
10467,Mt. Marcy,blink-182,i miss you,1oTo3ijRbaDAtrjJrGAPSw,6DMUAqxiFfLdqXv0vqcrQA,spotify:track:1oTo3ijRbaDAtrjJrGAPSw,227240
10468,Closed on Sunday,rey's theme ~ star wars lofi,rey's theme ~ star wars lofi,5qhhV8VOH0ON7L9jBUVpp6,5ICB21wylAsr4RHAk9LI8X,spotify:track:5qhhV8VOH0ON7L9jBUVpp6,119298
10469,prxz,Love Wounds,Empty Hearts,1CbaihtzUtgOIIJMSHAhZc,1h6VRZSqs4FANrEbUCraZc,spotify:track:1CbaihtzUtgOIIJMSHAhZc,133747
10470,Closed on Sunday,6am ~ animal crossing new horizons lofi,6am ~ animal crossing new horizons lofi,4r49mCqdRPb3WnxDFfDgLr,3yLaqbN13exsg1eec1WAC9,spotify:track:4r49mCqdRPb3WnxDFfDgLr,69873
10471,Jinsang,Life,Untold,2Puq87kg7fXcwQo2FHLu7I,0N0l3JnVMd4hFhS5V2d1iY,spotify:track:2Puq87kg7fXcwQo2FHLu7I,95144
10472,A L E X,"Growing Up, Vol. 1",The Burn Marks on My Epiano Wont Go Away,6IsX4N6M7i9OrYc4t70Swv,1qxLJGTmKJZVXzqKwLdzxD,spotify:track:6IsX4N6M7i9OrYc4t70Swv,96026
10473,Closed on Sunday,somewhere over the rainbow ~ lofi,somewhere over the rainbow ~ lofi,2PMRXSEFU6OB9XtxALW58E,4KyyGalGqbU85Vhki1piWt,spotify:track:2PMRXSEFU6OB9XtxALW58E,70476
10474,aimless,Rinse & Repeat,Rinse & Repeat,5JKl7AUJXwxYu0rs6RED5z,7qD7YPoIjX0WPtSR24QMsq,spotify:track:5JKl7AUJXwxYu0rs6RED5z,103704
10475,Elijah Who,Gentle Boy,i love being with you,05WumP6Z6mu15TfGb4HvUg,3CqMf4FpdYhjSTtFQiQnVK,spotify:track:05WumP6Z6mu15TfGb4HvUg,96406
10476,Closed on Sunday,married life ~ lofi,married life ~ lofi,1SpNUSLu7BiIwlfHLUEqdp,2Q979cXxOhdvTwTkYtlrCl,spotify:track:1SpNUSLu7BiIwlfHLUEqdp,76995
10477,The Deli,Flowers,Flowers,0yLdNVWF3Srea0uzk55zFn,7I0tjwFtxUwBC1vgyeMAax,spotify:track:0yLdNVWF3Srea0uzk55zFn,200455
10478,Fujitsu,Corals,Motions,3jvvWgEI8XDX1J5gBamSNg,1o5iflLRe5yh0B8o9gbbF4,spotify:track:3jvvWgEI8XDX1J5gBamSNg,112000
10479,Jinsang,Meditation,Egyptian Pools,0apbliJUvsg6R6l126454r,45vmwHPfY2GXUo098coEyg,spotify:track:0apbliJUvsg6R6l126454r,130678
10480,[bsd.u],Lighter,Her Smile,7F2wslWfKv9T4fiBrTXLr2,51b2EmDXX5Q3EnqT1YLHGQ,spotify:track:7F2wslWfKv9T4fiBrTXLr2,52040
10481,"quickly, quickly","Quickly Quickly, Vol. 1",Getsomerest/sleepwell,2RycgtfFQZOPgEGrzBGE0j,2JhVhsYSe65vunncE4AYV1,spotify:track:2RycgtfFQZOPgEGrzBGE0j,332173
10482,The Deli,Flowers,Flowers,0yLdNVWF3Srea0uzk55zFn,7I0tjwFtxUwBC1vgyeMAax,spotify:track:0yLdNVWF3Srea0uzk55zFn,200455
10483,Bassti,Lavendula Tape,marsriegel,3Wfi6gQ7WiDSMze6fSOqO2,2m6fnFGDa2V5DfzIDcjXYy,spotify:track:3Wfi6gQ7WiDSMze6fSOqO2,132100
10484,Closed on Sunday,spongebob squarepants ~ lofi,spongebob squarepants ~ lofi,5qf43XlF15XcdjHVHmA3QW,2zA6llyVfunGk3RVBZekDr,spotify:track:5qf43XlF15XcdjHVHmA3QW,63902
10485,[bsd.u],"The Heart Goes to Heaven, The Head Goes to Hell",charlie,1ONC00cKNdFgKiATMtcxEc,19nAM8YpXFtHaAT9ZfTha4,spotify:track:1ONC00cKNdFgKiATMtcxEc,224853
10486,Juan Rios,Lilo & Stitch,Hawaii,7GmiJVBAzWNikX5VkNQg85,0tNLpUZfJKyxMS0nKlnyXP,spotify:track:7GmiJVBAzWNikX5VkNQg85,208227
10487,The Deli,Flowers,Flowers,0yLdNVWF3Srea0uzk55zFn,7I0tjwFtxUwBC1vgyeMAax,spotify:track:0yLdNVWF3Srea0uzk55zFn,200455
10488,Fujitsu,Corals,Motions,3jvvWgEI8XDX1J5gBamSNg,1o5iflLRe5yh0B8o9gbbF4,spotify:track:3jvvWgEI8XDX1J5gBamSNg,112000
10489,Wun Two,HOLIDAYS IN THE SUN,Again,4OQq1bcP12GQQXJNupxqfR,2rOHJ6kE8LjvDegataPviX,spotify:track:4OQq1bcP12GQQXJNupxqfR,254347
10490,Knowmadic,Lately,Idkanymore,6pFiKji7aJCwMIYKROgQw9,4YhoDyn5WAPosG9mHsVY6F,spotify:track:6pFiKji7aJCwMIYKROgQw9,84787
10491,Jinsang,Kona Park,With.You,3h6Q2y4WwUXUW15qKah2YU,5Tt7f40CLdsPlBJdQQO7SA,spotify:track:3h6Q2y4WwUXUW15qKah2YU,224899
10492,potsu,lovesick,lovesick,1aPsdtJUgzeryfKppuYFGA,6m0DGPzcCmuFwuqguhcAVg,spotify:track:1aPsdtJUgzeryfKppuYFGA,150967
10493,Closed on Sunday,the name of life ~ spirited away lofi,the name of life ~ spirited away lofi,09lT0KWyuafB0wIGd3BhKa,7zlNTNphexjJP0UKd1Raj0,spotify:track:09lT0KWyuafB0wIGd3BhKa,105646
10494,Closed on Sunday,1pm ~ animal crossing new horizons lofi,1pm ~ animal crossing new horizons lofi,0ZoGnSr6Oqw4IueTg7FWyK,7ffMvXcY4gPoi0nsxKIGBS,spotify:track:0ZoGnSr6Oqw4IueTg7FWyK,95539
10495,Idealism,Chillhop Essentials Winter 2016,Snowfall,5tn0g0j6ksRufhK0RI33r8,57bNPwHszlEe7xhSWG2qvJ,spotify:track:5tn0g0j6ksRufhK0RI33r8,176500
10496,Wun Two,Penthouse,City Sleeps,2sBaGOvoj7Cyaxc8qZJeL3,0GttCWGCN1dQ5B9Yx9XPh2,spotify:track:2sBaGOvoj7Cyaxc8qZJeL3,108608
10497,Closed on Sunday,mother sea ~ one piece lofi,mother sea ~ one piece lofi,6R0RyoSj9y0eUcOjdjMuzD,1aLclTnuF6ByjNoKR0N87o,spotify:track:6R0RyoSj9y0eUcOjdjMuzD,99907
10498,TOSHIKI HAYASHI(%C),hours,hours,50fOAzCbELUmkFWgbrdW7C,5VHlWqRmzCGaFgw6yokx6L,spotify:track:50fOAzCbELUmkFWgbrdW7C,181828
10499,fiji.water,heavy hearted,forever and always,4YS65YJ4UzmpvkQut7r8HD,2hN7ZWOeWrFVjWwHLGswcv,spotify:track:4YS65YJ4UzmpvkQut7r8HD,122799
10500,Wünsche,Far,Birds,2n0U2OG5d6TuW5mKx7YrC0,5t0lQDPLF22wmWCtSZkIVv,spotify:track:2n0U2OG5d6TuW5mKx7YrC0,195840
10501,Closed on Sunday,yule ball ~ harry potter lofi,yule ball ~ harry potter lofi,6K8IX2O8Erp5oIEY8kcvnx,7prmcRC3uDNpILKFGN30mK,spotify:track:6K8IX2O8Erp5oIEY8kcvnx,85515
10502,eevee,ep seeds,m i s t,0fi81PMYMsGT8h0FI9tYay,2vxePUlbaM0O8bormn1Pgf,spotify:track:0fi81PMYMsGT8h0FI9tYay,118183
10503,Nohidea,Smile,Smile,0Ys4J7iim6STsGeLmFLWIo,2Pe9AGGhdZnIYZ0uLBAbN3,spotify:track:0Ys4J7iim6STsGeLmFLWIo,144041
10504,prxz,Love Wounds,Alone and Lonely,54dOKW8wrIAMIu2C6LMQe4,1h6VRZSqs4FANrEbUCraZc,spotify:track:54dOKW8wrIAMIu2C6LMQe4,145054
10505,Closed on Sunday,animal crossing ~ new horizons lofi,animal crossing ~ new horizons lofi,3LQTJhA1bJpKNwEzwpdJzk,0z0eXgUqLEI4SxJt30cU33,spotify:track:3LQTJhA1bJpKNwEzwpdJzk,67941
10506,keshi,over u,over u,6dMnsLoJPFfXIxcsDqjGiZ,0ldYR1JTxCkRm1V6F8w8mS,spotify:track:6dMnsLoJPFfXIxcsDqjGiZ,179777
10507,Idealism,hiraeth,a moment of silence,1clKbPcDdAyAhNE6DxHvdB,0IHdXaDGLisO2XhWoLrBBX,spotify:track:1clKbPcDdAyAhNE6DxHvdB,131300
10508,potsu,i'm closing my eyes,i'm closing my eyes,4DZNBRBogcfKTTaTyi4V01,6TLxzFdTfULlPxHgFcIV0w,spotify:track:4DZNBRBogcfKTTaTyi4V01,118302
10509,Jinsang,Life,Herewego,3bHpkZ3pPreRBGFxSMb1Ac,0N0l3JnVMd4hFhS5V2d1iY,spotify:track:3bHpkZ3pPreRBGFxSMb1Ac,136673
10510,Closed on Sunday,animal crossing ~ new horizons lofi,animal crossing ~ new horizons lofi,3LQTJhA1bJpKNwEzwpdJzk,0z0eXgUqLEI4SxJt30cU33,spotify:track:3LQTJhA1bJpKNwEzwpdJzk,67941
10511,Wun Two,Penthouse,City Sleeps,2sBaGOvoj7Cyaxc8qZJeL3,0GttCWGCN1dQ5B9Yx9XPh2,spotify:track:2sBaGOvoj7Cyaxc8qZJeL3,108608
10512,Tomppabeats,Harbor,Far Away,4hYFokyXHm3SuFlx1iudS4,5HpYucXuCE8s379dUfpe3v,spotify:track:4hYFokyXHm3SuFlx1iudS4,52603
10513,In Love With a Ghost,Love&Letter repackage album,Healing,1nyzf00hpVfBkHlZSVJuky,7mP7AFehQDonPKEQiXvpvB,spotify:track:1nyzf00hpVfBkHlZSVJuky,203625
10514,j'san,Alone by Your Side,Alone by Your Side,60EkFnRSHQ8nnofL3Wns5X,2Mv3dWgLe5HZ3MUAQklyEq,spotify:track:60EkFnRSHQ8nnofL3Wns5X,85125
10515,Tomppabeats,Harbor,Far Away,4hYFokyXHm3SuFlx1iudS4,5HpYucXuCE8s379dUfpe3v,spotify:track:4hYFokyXHm3SuFlx1iudS4,52603
10516,In Love With a Ghost,Love&Letter repackage album,Healing,1nyzf00hpVfBkHlZSVJuky,7mP7AFehQDonPKEQiXvpvB,spotify:track:1nyzf00hpVfBkHlZSVJuky,203625
10517,Mono:Massive,Chillhop Essentials Spring 2017,Attila,6b26ayGPfxaRfKrH291BLE,0Mr3TYA4sKQVPUeQp16Q7i,spotify:track:6b26ayGPfxaRfKrH291BLE,147978
10518,Joji,In Tongues (Deluxe),Will He,7wvwXi9Z66dcH5t202vVkN,6ZksrxRWlJ7ExylPyJwfLJ,spotify:track:7wvwXi9Z66dcH5t202vVkN,202103
10519,Closed on Sunday,sweden ~ minecraft lofi,sweden ~ minecraft lofi,5hw3LHyQuf4cHCAxktJSqW,6K441MF2NQyaRQhZeaVG9v,spotify:track:5hw3LHyQuf4cHCAxktJSqW,84523
10520,prxz,Love Wounds,I'm Shy. I'm Anxious,5OaMoqBwePUz8luAo3aPfe,1h6VRZSqs4FANrEbUCraZc,spotify:track:5OaMoqBwePUz8luAo3aPfe,101654
10521,Closed on Sunday,SPIDER-MAN ~ lofi,SPIDER-MAN ~ lofi,77Xd5SIytefu40GvrRJXeU,1dwYuU9ZfbFzquoEhUsndn,spotify:track:77Xd5SIytefu40GvrRJXeU,71688
10522,Closed on Sunday,imagination ~ lofi,imagination ~ lofi,5MtOM66zjECMq5OcLFVjy2,7kMKMEyxFsgzdIxhq1EUzW,spotify:track:5MtOM66zjECMq5OcLFVjy2,89755
10523,Jinsang,Visions,Genesis,3cjvqsvvU80g7WJPMVh8iq,3HED2IUaNSnbOe88a7ZdwM,spotify:track:3cjvqsvvU80g7WJPMVh8iq,255320
10524,Kina,Get You The Moon (feat. Snøw),Get You The Moon (feat. Snøw),4ZLzoOkj0MPWrTLvooIuaa,5LZSpPoBVBsh6kRSEKfPQ8,spotify:track:4ZLzoOkj0MPWrTLvooIuaa,179080
10525,Closed on Sunday,path of the wind ~ my neighbor totoro lofi,path of the wind ~ my neighbor totoro lofi,6CyRHqVTmz7Ut9ZSU0JgBu,5Oad2xHJniIcijdfyc6uJ8,spotify:track:6CyRHqVTmz7Ut9ZSU0JgBu,83954
10526,RŮDE,Eternal Youth,Eternal Youth,0ytvsZOerGzUWfHXVT2Sgy,6STwjBCu3CTEViSxJChKlV,spotify:track:0ytvsZOerGzUWfHXVT2Sgy,205766
10527,mt. fujitive,Winter Weibs,Waffle Break,1qgktQM2Ys91EYjjKfdA5P,3JZzY4oJ9onEuAC8K4nnKa,spotify:track:1qgktQM2Ys91EYjjKfdA5P,91000
10528,sagun,I'm Drunk And Confused,I'm Drunk And Confused,1RyqyDFFz4pInsbaNvyIXr,796fHv8y7c1WBkTyj35wdN,spotify:track:1RyqyDFFz4pInsbaNvyIXr,156000
10529,Closed on Sunday,lily's theme ~ harry potter lofi,lily's theme ~ harry potter lofi,0OvHDiPbTv2nRWkILLjJ7P,3bFXC99T5GwjaXgcnApvpJ,spotify:track:0OvHDiPbTv2nRWkILLjJ7P,71165
10530,moow,I Can't Tell You How Much It Hurts,You're in My Head,6xLeyTBwtgC1hQWFJ1vlC2,7umRmLEaY837V0LRXaI7na,spotify:track:6xLeyTBwtgC1hQWFJ1vlC2,97050
10531,Closed on Sunday,k.k. cruisin' ~ animal crossing lofi,k.k. cruisin' ~ animal crossing lofi,7n4Nokjc6OaCMkCxXT7Kz4,4BF7kwqNRmjyVYtEGxKOnR,spotify:track:7n4Nokjc6OaCMkCxXT7Kz4,76588
10532,Sleepdealer,Yerba,Rolling Papers,3ou5xfUbChcJHMIN8jZ8C9,2TpFFSYCyOFwWlhgOZkEe0,spotify:track:3ou5xfUbChcJHMIN8jZ8C9,120000
10533,Closed on Sunday,robbery ~ lofi,robbery ~ lofi,06r96dVcafJZN49TuGEscr,4dCcdxTUguEM2o8Tt9DKQT,spotify:track:06r96dVcafJZN49TuGEscr,225710
10534,Closed on Sunday,shop ~ undertale lofi,shop ~ undertale lofi,7agoTomjP1Jytn7XWolnMJ,50p7SHhcTe8Juqidy7eH9b,spotify:track:7agoTomjP1Jytn7XWolnMJ,88201
10535,Closed on Sunday,jocelyn flores ~ lofi,jocelyn flores ~ lofi,19hEYg0zeaW68ZWBQaFafC,4o81LJMK9IVGfUC9BHyA5k,spotify:track:19hEYg0zeaW68ZWBQaFafC,117314
10536,Blvk,Beat Batch #3,Withu,76bqpXdcQBtnQw6ByKQjvO,5icYWhcxxDq3QOSOYl9skr,spotify:track:76bqpXdcQBtnQw6ByKQjvO,104620
10537,In Love With a Ghost,Let's Go,Sorry for Not Answering the Phone I'm Too Busy Trying to Fly Away,3PqWJMsNn4yh9lFqBbYhuE,7A1vIevZg3nz7jOjbfNh6R,spotify:track:3PqWJMsNn4yh9lFqBbYhuE,132414
10538,Closed on Sunday,the avatar's love ~ lofi,the avatar's love ~ lofi,2sTViBEAAS8tKxjQLFC7HY,57MKpYmLptCPAIr1jVN50D,spotify:track:2sTViBEAAS8tKxjQLFC7HY,107059
10539,Tomppabeats,Harbor,Monday Loop,7LBG7L5wOwfBgM6W3t7qPJ,5HpYucXuCE8s379dUfpe3v,spotify:track:7LBG7L5wOwfBgM6W3t7qPJ,91505
10540,itssvd,Missing,Losing Interest,55XrFge2dEZwYzNl128DwN,23HhTqTaQNZ22OhnRtgrLu,spotify:track:55XrFge2dEZwYzNl128DwN,120547
10541,Elijah Who,i'm tired of feeling this way / lychee juice,i'm tired of feeling this way,4LfPwBXBQq2Ub9Lrrrzct8,7p1XH7nShcvdMc5NFetb0s,spotify:track:4LfPwBXBQq2Ub9Lrrrzct8,148034
10542,Closed on Sunday,SAD! ~ lofi,SAD! ~ lofi,2UpDlIw9aI9gK0GphKQjZ8,2aW3VaNqvavQb0sGVJS0Gm,spotify:track:2UpDlIw9aI9gK0GphKQjZ8,66147
10543,slr,Significant Other,break,5cZqsjVs6MevCnAkasbEOX,3HCCUaRSjHSFOe4fqE0BiP,spotify:track:5cZqsjVs6MevCnAkasbEOX,166707
10544,Joey Pecoraro,warm nights,Warm,5t9BWOYBnIE3hKhFRdx0Lf,61Q2UTSl917ONXfORdhThF,spotify:track:5t9BWOYBnIE3hKhFRdx0Lf,98021
10545,Closed on Sunday,battle! ~ pokemon sword & shield lofi,battle! ~ pokemon sword & shield lofi,7Af0uO0tpniLcBrekJnDHt,5KpTWzbg7Wvx3LClxSaM57,spotify:track:7Af0uO0tpniLcBrekJnDHt,94698
10546,Closed on Sunday,dearly beloved ~ kingdom hearts lofi,dearly beloved ~ kingdom hearts lofi,7tjAluIFe0OsmY8ixezPIf,5YB4XoJDFdy9hUsYpBCpH1,spotify:track:7tjAluIFe0OsmY8ixezPIf,97485
10547,Closed on Sunday,unravel ~ tokyo ghoul lofi,unravel ~ tokyo ghoul lofi,79cNd5OW81wKv3WsP79Qqf,0GN0vyHa1busOQYL8GcHyw,spotify:track:79cNd5OW81wKv3WsP79Qqf,157017
10548,Tomppabeats,Harbor,The Girl Next Door,2xImfpqXiWOto2jxkQVNP4,5HpYucXuCE8s379dUfpe3v,spotify:track:2xImfpqXiWOto2jxkQVNP4,51187
10549,Closed on Sunday,the merry go round of life ~ howl's moving castle lofi,the merry go round of life ~ howl's moving castle lofi,074HxstBW2tYSfqkaLSacF,18xlh0lTyTw9DWy9gIPeni,spotify:track:074HxstBW2tYSfqkaLSacF,69000
10550,Solomon,BORDER : CARNIVAL,Dazed,1wcr8DjnN59Awev8nnKpQ4,4LGYBcRsteiXjcPD4QQvxv,spotify:track:1wcr8DjnN59Awev8nnKpQ4,193260
10551,j'san,waking up in the park,waking up in the park,278zobyI14d3iaE39jGfHM,4jGrBMzBYAxIMdwxOLvlod,spotify:track:278zobyI14d3iaE39jGfHM,68571
10552,eevee,unexpected,rosemary,4rye2fnB7kKStBulHcXeLF,1FSH709UYOnXifCr9mihgJ,spotify:track:4rye2fnB7kKStBulHcXeLF,83107
10553,Solomon,BORDER : CARNIVAL,Dazed,1wcr8DjnN59Awev8nnKpQ4,4LGYBcRsteiXjcPD4QQvxv,spotify:track:1wcr8DjnN59Awev8nnKpQ4,193260
10554,Shiloh Dynasty,I Don't Trust Nobody,I Don't Trust Nobody,7rkFhv9sX9RjjZ1QG0GJK5,0mCFZo6dnd4MsAjBRpvxvv,spotify:track:7rkFhv9sX9RjjZ1QG0GJK5,196812
10555,Jinsang,Life,Affection,3ukklzkdKjDzqkroiXTvf4,0N0l3JnVMd4hFhS5V2d1iY,spotify:track:3ukklzkdKjDzqkroiXTvf4,117495
10556,Swell,508-507-2209,I'm Sorry,3dqxngWDgh4tb0VSb83nvc,5FNiUh6rfgogAensmq4c81,spotify:track:3dqxngWDgh4tb0VSb83nvc,349785
10557,Nohidea,Esuna,falling down,39BjmE63Oum0jR2QpHYSJv,2Axz58Fwff2SSeCsmjz1TH,spotify:track:39BjmE63Oum0jR2QpHYSJv,96053
10558,[bsd.u],Lighter,French Inhale,0zNEiQuUejW9MZTY5bSDvx,51b2EmDXX5Q3EnqT1YLHGQ,spotify:track:0zNEiQuUejW9MZTY5bSDvx,108078
10559,Rook1e,Dreams for Two,I Fell in Love with You One Night in September,10hweQwWcUhBcpipYEvCYD,7t35JHjhNRPMZ3eZHuDeba,spotify:track:10hweQwWcUhBcpipYEvCYD,96005
10560,j'san,"i'm in love with u, sorry","i'm in love with u, sorry",5p684vIzF5LOkmHL3I0tyM,4bwwiOqoiN3PMKWjy4A8eD,spotify:track:5p684vIzF5LOkmHL3I0tyM,90316
10561,Saib,Buena Vista,Sakura Trees,3F0mcxksBp33QrL6oyjvLN,5mgVRRHjtl9fSY3rUHysJx,spotify:track:3F0mcxksBp33QrL6oyjvLN,99997
10562,Solomon,Jazzy Nights,Jazzy Nights,6hVu8gD7sFz7vhGdYG7U03,1GEGlBaI7A47zp2HCKnnC0,spotify:track:6hVu8gD7sFz7vhGdYG7U03,236774
10563,Harris Cole,Game Over!,Game Over!,12TN8RvUTk6KKRYjTETc7o,3Abt7KleDjKj1ia6E5seA8,spotify:track:12TN8RvUTk6KKRYjTETc7o,206811
10564,potsu,another.wun,another.wun,1RaKBL6CSERv4lzPRKgg56,5H01iddYzVjiMY7CcMFpnS,spotify:track:1RaKBL6CSERv4lzPRKgg56,105789
10565,Rook1e,Dreams for Two,If Only,3bGIazLV2xUHJrEfLyr9rN,7t35JHjhNRPMZ3eZHuDeba,spotify:track:3bGIazLV2xUHJrEfLyr9rN,67418
10566,eli filosov [ p h i l o ],2007,oneofone_rwrk,6NV1Gv85xTIeUuj1xbgVEJ,60SwjM6B8zS1uGxGhgUao2,spotify:track:6NV1Gv85xTIeUuj1xbgVEJ,91455
10567,Jinsang,Life,Affection,3ukklzkdKjDzqkroiXTvf4,0N0l3JnVMd4hFhS5V2d1iY,spotify:track:3ukklzkdKjDzqkroiXTvf4,117495
10568,Cold,Existence,Existence,6fkEXnxYYmw9n9VUkN4Eh3,6aKLOxPkUk0ODA48Y6VuOv,spotify:track:6fkEXnxYYmw9n9VUkN4Eh3,135497
10569,Closed on Sunday,green hill zone ~ sonic the hedgehog lofi,green hill zone ~ sonic the hedgehog lofi,21VEhjaBMomM9JLqkQ6FSd,2vOTAUrgN645YyXJSxNqxZ,spotify:track:21VEhjaBMomM9JLqkQ6FSd,80647
10570,Nohidea,osho,haiku,6CoH2HgpHBhUnrWtOutPSR,3IeZJRDlyJdbgF64pkMlqc,spotify:track:6CoH2HgpHBhUnrWtOutPSR,108665
10571,Closed on Sunday,223s ~ lofi,223s ~ lofi,0eG9AkBTxZSxgGgzVnOPsH,6dfTAQziyNsC2sfZHbaUpv,spotify:track:0eG9AkBTxZSxgGgzVnOPsH,175579
10572,me7k,Is It Too Much to Ask For,Is It Too Much to Ask For,5KPSKv02jtAsI7fmpT7enC,0IzYrQln8FJY0XwfYq3X6c,spotify:track:5KPSKv02jtAsI7fmpT7enC,100587
10573,Flughand,"Expedition, Vol. 7 (Moonloops)",Feblu,6EHGGXkOd5APGB3bxEqekX,7HPxDRXmH8sR74ywHbuXjM,spotify:track:6EHGGXkOd5APGB3bxEqekX,93635
10574,eevee,Submissive Licking ASMR Sleep Sounds,moan,1C423i0DcjBcddjT2uabS9,0Kk34lHyZ76CTWh1SrzcLe,spotify:track:1C423i0DcjBcddjT2uabS9,102789
10575,In Love With a Ghost,Let's Go,We've Never Met but Can We Have a Cup of Coffee or Something,5cvbog6wen3r3bBbcwL16U,7A1vIevZg3nz7jOjbfNh6R,spotify:track:5cvbog6wen3r3bBbcwL16U,199604
10576,j'san,rest & be thankful,rest & be thankful,1qObLobp2GhmwXJYzrJ7u1,1KnlzGpydfNw0XXyyVUdV8,spotify:track:1qObLobp2GhmwXJYzrJ7u1,126430
10577,Walterwarm,Smoke Signals,Mountain Top,76vc3FztkP9dKHGWj9Su0m,0zF6t37JhuByo0NpyRMYJb,spotify:track:76vc3FztkP9dKHGWj9Su0m,78139
10578,Kudasaibeats,Falling,The Girl I Haven't Met,00iwQgjIgoGO94BRBDyClo,7oAey0GMlhl0lS7TjiIHpQ,spotify:track:00iwQgjIgoGO94BRBDyClo,195000
10579,Borealism,FUTURES Vol. 2,Sunflowers,76lxB39Bnkk7r1mM1j99F7,7Mp5l5qMy5JGBWM95lPf74,spotify:track:76lxB39Bnkk7r1mM1j99F7,73744
10580,prxz,Love Wounds,Love Is More Depressing Than Depression,6x2vJWVX5xaYvkISLVu7Kz,1h6VRZSqs4FANrEbUCraZc,spotify:track:6x2vJWVX5xaYvkISLVu7Kz,133267
10581,Wun Two,Rio,calles,33PWx739zjRBqUPWqMZWJ4,1sDUK1NkzRGYnvrskdWcMe,spotify:track:33PWx739zjRBqUPWqMZWJ4,152195
10582,Joji,In Tongues (Deluxe),Demons,77UXyXy6qie0sOtLdEIH4A,6ZksrxRWlJ7ExylPyJwfLJ,spotify:track:77UXyXy6qie0sOtLdEIH4A,176804
